dur,proto,service,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sinpkt
0.23196440552279388,0.0,ssh,0.1,0.40000000000000013,0.1530612244897959,0.5262630312750601,0.02931657354556381,0.0,0.0,0.010949447133737224,0.029600306082401547,0.0
0.004978989371093612,0.0,ssh,0.0,0.40000000000000013,0.0,0.016840417000801924,0.02711637606684754,0.0,0.0,0.0,0.027535264769381694,0.0
0.014795720187859742,0.0,ssh,0.1,0.40000000000000013,0.24489795918367346,0.47413793103448276,0.34833416365232484,0.0,0.0,0.23002956382919465,0.3501616990282807,0.0
0.012535753381122216,0.0,ssh,0.2,0.19999999999999996,0.6530612244897959,0.7477947072975141,0.6331133594185969,0.0,0.0,0.702031577068197,0.6320487275220221,0.008596935906149487
0.7546523535435573,0.0,ssh,0.9,0.19999999999999996,0.5816326530612245,0.4294306335204491,0.007575367120456103,0.0,0.0,0.012907592973659818,0.007492995324125699,0.19206594197522592
0.551890956601575,0.0,ssh,0.5,0.19999999999999996,0.846938775510204,0.3847233360064154,0.009416343705697099,0.0,0.0,0.025661872670651068,0.009165386000651598,0.24037893736119623
0.6701860941417424,0.0,ssh,0.8,0.19999999999999996,0.47959183673469385,0.1958700882117081,0.0039701400968137745,0.0,0.0,0.011978298274867257,0.0038464283689470737,0.1755057364259458
0.009216427133726472,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010099226667608319,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00861612345068682,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06854055581058653,0.0,ssh,0.5,0.40000000000000013,0.9285714285714285,0.12510024057738572,0.02605024559463732,0.0,0.0,0.2179413829404235,0.023085963313487046,0.02410310011104304
0.00413150181856704,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005226173240580528,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40894805607542645,0.0,ssh,0.5,0.40000000000000013,0.24489795918367346,0.22854851643945467,0.00737407094756429,0.0,0.0,0.00999445849039997,0.0073335909342404065,0.16874907264703629
0.125851901550196,0.0,ssh,0.6000000000000001,0.19999999999999996,0.9999999999999999,0.10384923817161187,0.012469177955811416,0.0,0.0,0.13039944122048544,0.010647421481726153,0.042222455223809165
0.008792683357463188,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.011617641865885094,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010311098555739962,0.0,ssh,0.0,0.40000000000000013,0.0,0.009823576583801123,0.009532360677322662,0.0,0.0,0.0,0.009679611326342628,0.0
0.0022952787880928,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5306684558070554,0.0,ssh,0.6000000000000001,0.19999999999999996,0.4081632653061224,0.3598636728147554,0.008974016988657747,0.0,0.0,0.012858877740740566,0.008914008409008743,0.17387060374865984
0.007203644196475864,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25396376990712954,0.0,ssh,0.1,0.19999999999999996,0.49999999999999994,0.030473135525260625,0.0020410456128996087,0.0,0.0,0.03270735878823713,0.0015673202686415822,0.0
0.6821215438398249,0.0,ssh,0.8,0.40000000000000013,0.4081632653061224,0.10725741780272655,0.002190491203468131,0.0,0.0,0.01001675087254631,0.002069595965444218,0.1862906270341936
0.1315018185670398,0.0,ssh,0.30000000000000004,0.40000000000000013,0.7346938775510203,0.2834803528468324,0.028817332424003927,0.0,0.0,0.09178253592915468,0.027844663040465848,0.07327673887655078
0.010593594406582153,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010628906387937427,0.0,ssh,0.2,0.19999999999999996,0.6530612244897959,0.5228548516439455,0.5077789919123145,0.0,0.0,0.7994858538434891,0.5032727790917297,0.011395223474115486
0.19456901726755887,0.0,ssh,0.1,0.19999999999999996,0.49999999999999994,0.03428227746591821,0.002905207200072103,0.0,0.0,0.04253471552581807,0.0022930244682712363,0.0
0.00699177230834422,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3969772943959886,0.0,ssh,0.6000000000000001,0.19999999999999996,0.3571428571428571,0.5541299117882919,0.01826252320930828,0.0,0.0,0.015011337832669006,0.018312750440845363,0.13092533671886966
0.004378685688053956,0.0,ssh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5137893287192344,0.0,ssh,0.1,0.19999999999999996,0.49999999999999994,0.05974338412189254,0.0017524077476568326,0.0,0.0,0.0162665143576608,0.0015281994262689943,0.0
0.487552526572266,0.0,ssh,0.6000000000000001,0.40000000000000013,0.44897959183673464,0.10044105854049719,0.0028995150203759332,0.0,0.0,0.015387757157358036,0.002706603610672278,0.15461598912065402
